name,address
반월산장 앞,전남광주통합특별시 광양시 하조길 82
하조마을 유상각,전남광주통합특별시 광양시 하조길 13-3
자연황토민박앞,전남광주통합특별시 광양시 하조길 4
성불교,전남광주통합특별시 광양시 봉강면 성불로 1143
성불주차장,전남광주통합특별시 광양시 성불로 1150-29
황금산장 입구2,전남광주통합특별시 광양시 성불로 1150-206
성불계곡 중주차장,전남광주통합특별시 광양시 성불로 1150-238
"성불사 세심교
(성불사밑 다리)",전남광주통합특별시 광양시 성불로 1150-145
성불사 입구,전남광주통합특별시 광양시 성불로 1150-167
성불사 앞,전남광주통합특별시 광양시 성불로 1150-191
용강교 아래,전남광주통합특별시 광양시 희양현로 164
동천파크골프장,전남광주통합특별시 광양시 강변동길 216
하천섬(솔밭),전남광주통합특별시 광양시 율천길 8
광양고등학교,전남광주통합특별시 광양시 봉강면 매천로 667
광양백운고등학교,전남광주통합특별시 광양시 중마로 250
광양제철고등학교,전남광주통합특별시 광양시 금호동 마로니에길 61
광양하이텍고등학교,전남광주통합특별시 광양시 광양읍 신재로 106
광영고등학교,전남광주통합특별시 광양시 가야로 322
중마고등학교,전남광주통합특별시 광양시 등논4길 40
한국창의예술고등학교,전남광주통합특별시 광양시 중마로 400
한국항만물류고등학교,전남광주통합특별시 광양시 진상면 신시길177
섬진강(순천)휴게소,전남광주통합특별시 광양시 진월면 신답길 24-14
섬진강(부산)휴게소,전남광주통합특별시 광양시 진월면 섬진강 매화로 141
진상역,전남광주통합특별시 광양시 진상면 옥진로 1112
광양역,전남광주통합특별시 광양시 광양읍 해광로 800
수산물 유통센터 화장실,전남광주통합특별시 광양시 항만9로 69
광양서울병원,전남광주통합특별시 광양시 진등길 93
금호동사무소,전남광주통합특별시 광양시 희망길 50
금호동주민자치센터,전남광주통합특별시 광양시 희망길 42
광양백운장례식장,전남광주통합특별시 광양시 광양읍 제철로 26-19
동광양장례식장,전남광주통합특별시 광양시 불로로 30-1
옥곡장례식장,전남광주통합특별시 광양시 옥곡면 강변로 448
운전면허시험장 앞,전남광주통합특별시 광양시 대학로 9
덕례생태놀이터,전남광주통합특별시 광양시 덕산4길 35-1
예구마을게이트볼장,전남광주통합특별시 광양시 예구7길 29
덕례공원,전남광주통합특별시 광양시 회암1길 14
인라인스케이트장,전남광주통합특별시 광양시 칠성리 593-1
코스모스공원,전남광주통합특별시 광양시 도청길 35
도청마을,전남광주통합특별시 광양시 도청길 259
서천도월보 앞,전남광주통합특별시 광양시 강변동길 74
장도공원,전남광주통합특별시 광양시 은장도길 35-11
부영공원,전남광주통합특별시 광양시 인서4길 11
식물생태숲 영상체험관 화장실,전남광주통합특별시 광양시 백계로 337
매표소 주차장 화장실,전남광주통합특별시 광양시 백계로 337
목재문화체험장 화장실,전남광주통합특별시 광양시 백계로 337
전남도립미술관 화장실,전남광주통합특별시 광양시 광양읍 순광로 660
바다정원,전남광주통합특별시 고흥군 도양읍 비봉로 168
녹동수협물양장,전남광주통합특별시 고흥군 도양읍 목넘가는길 19
동두산체육공원,"전남광주통합특별시 고흥군 도양읍 동두메2길 12-15, 기타운동시설"
녹동시장,전남광주통합특별시 고흥군 도양읍 녹동시장길 39
도양읍사무소,전남광주통합특별시 고흥군 도양읍 녹동남촌2길 14
용동지구주차장2,전남광주통합특별시 고흥군 도덕면 고흥만로 1132-14
오마한센인공원,전남광주통합특별시 고흥군 도덕면 천마로 681
용동지구주차장1,전남광주통합특별시 고흥군 도덕면 고흥만로 1137
신양주유소,전남광주통합특별시 고흥군 도덕면 고흥로 648
도덕면사무소,전남광주통합특별시 고흥군 도덕면 고흥로 499
장선포2,전남광주통합특별시 고흥군 대서면 안남리 산159
장선포1,전남광주통합특별시 고흥군 대서면 안남리 1472-1
대서면사무소,전남광주통합특별시 고흥군 대서면 동서로 464
신기해변,전남광주통합특별시 고흥군 대서면 동서로 1015
일몰전망대,전남광주통합특별시 고흥군 남양면 고흥로 3777
월정방풍림,전남광주통합특별시 고흥군 남양면 망월로 292-30
선정주차장,전남광주통합특별시 고흥군 남양면 망월로 268-16
고흥우주휴게소,전남광주통합특별시 고흥군 남양면 우주항공로 4177
금성휴게소,전남광주통합특별시 고흥군 과역면 우주항공로 3256
남양면사무소,전남광주통합특별시 고흥군 남양면 남양희망길 19
우도전망대,전남광주통합특별시 고흥군 남양면 우도길 48-51
우도주차장,전남광주통합특별시 고흥군 남양면 우도길 141-11
대덕주유소,전남광주통합특별시 고흥군 남양면 고흥로 3338
서촌등산로,전남광주통합특별시 고흥군 금산면 오천물만내길 2
금장해수욕장,전남광주통합특별시 고흥군 금산면 금장길 78-12
익금해수욕장1,전남광주통합특별시 고흥군 금산면 익금해변길 32
익금해수욕장2,전남광주통합특별시 고흥군 금산면 익금해변길 40-18
금진항,전남광주통합특별시 고흥군 금산면 평전길 24
연소해수욕장,전남광주통합특별시 고흥군 금산면 연소양지길 74
연홍도,전남광주통합특별시 고흥군 금산면 신전리 807-1
동정주차장,전남광주통합특별시 고흥군 금산면 거금일주로 2705
거금주유소,전남광주통합특별시 고흥군 금산면 거금일주로 166
파성재,전남광주통합특별시 고흥군 금산면 금성길 293-23
금산면사무소,전남광주통합특별시 고흥군 금산면 거금중앙길 84
오천항,"전남광주통합특별시 고흥군 금산면 거금일주로 1616-6, 우산각"
거금도휴게소,전남광주통합특별시 고흥군 금산면 거금로 720
외백물양장,전남광주통합특별시 고흥군 과역면 외백순환길 38
가화보건진료소,전남광주통합특별시 고흥군 도화면 황촌길 39-8
가족문학관,전남광주통합특별시 고흥군 두원면 분청문화박물관길 88
가야보건진료소,전남광주통합특별시 고흥군 도덕면 고흥만로 484
풍양면사무소(임시청사),전남광주통합특별시 고흥군 풍양면 고흥로 1066
풍남항(풍남출장소),전남광주통합특별시 고흥군 풍양면 천마로 1418-17
천등산철쭉공원,전남광주통합특별시 고흥군 도화면 신호리 산 179-2
천등산헬기장(딸각산),전남광주통합특별시 고흥군 풍양면 송정리 산1
송정주차장,전남광주통합특별시 고흥군 풍양면 풍남로 582
마복산주차장,전남광주통합특별시 고흥군 포두면 우주로 1220
고향주유소,전남광주통합특별시 고흥군 포두면 우주로 829
포두면사무소,전남광주통합특별시 고흥군 포두면 우주로 597
남성공원,전남광주통합특별시 고흥군 포두면 우주로 2152-27
㈜엔디알우주로주유소,전남광주통합특별시 고흥군 포두면 우주로 1479
흥양농협남부주유소,전남광주통합특별시 고흥군 포두면 우주로 1195
해피휴게소,전남광주통합특별시 고흥군 점암면 우주항공로 2901
파랑새휴게소,전남광주통합특별시 고흥군 점암면 우주항공로 2878
팔영산오토캠핑장,전남광주통합특별시 고흥군 점암면 팔봉길 19-61
점암면사무소,전남광주통합특별시 고흥군 점암면 모룡길 48
팔영산국립공원,전남광주통합특별시 고흥군 점암면 능가사로 292
고흥우주발사전망대,전남광주통합특별시 고흥군 영남면 해맞이로 840
남열해돋이해수욕장,전남광주통합특별시 고흥군 영남면 해맞이로 680
영남면사무소,전남광주통합특별시 고흥군 영남면 해맞이로 10
용바위선착장,전남광주통합특별시 고흥군 영남면 용바위길 24
통일발원지공원,전남광주통합특별시 고흥군 영남면 해맞이로 842
나로도공용터미널,전남광주통합특별시 고흥군 봉래면 축정1길 25
염포야영장,전남광주통합특별시 고흥군 봉래면 우주로 3844
나로도주유소,전남광주통합특별시 고흥군 봉래면 우주로 3109
염포하촌물양장,전남광주통합특별시 고흥군 봉래면 우주로 4049
염포해수욕장,전남광주통합특별시 고흥군 봉래면 우주로 3810-12
봉래산시름재,전남광주통합특별시 고흥군 봉래면 예내리 산87-11
봉래산주차장,전남광주통합특별시 고흥군 봉래면 하반로 240-42
봉래시장,전남광주통합특별시 고흥군 봉래면 나로도항길 26-9
나로우주해수욕장,전남광주통합특별시 고흥군 봉래면 신금길 30-8
봉래면사무소,전남광주통합특별시 고흥군 봉래면 나로도항길 16
나로도연안여객선터미널,전남광주통합특별시 고흥군 봉래면 나로도항길 120-7
나로도항물양장,전남광주통합특별시 고흥군 봉래면 나로도항길 110-10
풍류해수욕장,전남광주통합특별시 고흥군 두원면 풍류로 99-14
대전해수욕장1,전남광주통합특별시 고흥군 두원면 두원로 1306-38
대전해수욕장2,"전남광주통합특별시 고흥군 두원면 두원로 1306-54, 취사장"
신흥물양장,전남광주통합특별시 고흥군 두원면 대금리 산22-1
동일면사무소2F,전남광주통합특별시 고흥군 동일면 양화길 8
동일면사무소1F,전남광주통합특별시 고흥군 동일면 양화길 8
나로2대교물양장(와교물양장),전남광주통합특별시 고흥군 동일면 와다리길 1-21
덕흥해수욕장2,전남광주통합특별시 고흥군 동일면 덕흥양쪽길 118
덕흥해수욕장1(상시개방),전남광주통합특별시 고흥군 동일면 덕흥양쪽길 118
시호도선착장,전남광주통합특별시 고흥군 동일면 성두구룡길 331
동강전통시장,"전남광주통합특별시 고흥군 동강면 고흥로 4280, 시장"
동강면사무소,전남광주통합특별시 고흥군 동강면 서민호길 9
두방산주차장,전남광주통합특별시 고흥군 동강면 동강당곡길 142
고흥만남의광장휴게소,전남광주통합특별시 고흥군 동강면 고흥로 4797
팔영농협동강주유소,전남광주통합특별시 고흥군 동강면 고흥로 4287
발포해수욕장,전남광주통합특별시 고흥군 도화면 천마로 2736-6
죽도물양장,전남광주통합특별시 고흥군 도화면 대섬길 8-1
도화버스공용터미널,전남광주통합특별시 고흥군 도화면 중심길 6
도화전통시장,전남광주통합특별시 고흥군 도화면 당오천변2길 26
상동물양장,전남광주통합특별시 고흥군 도화면 구암리 산 203
하동물양장,전남광주통합특별시 고흥군 도화면 구암선창길 50
여의천해변,전남광주통합특별시 고흥군 도화면 더수연안길 19
도양주유소,전남광주통합특별시 고흥군 도양읍 우주항공로 446
차경주유소,전남광주통합특별시 고흥군 도양읍 우주항공로 232
시산출장소,전남광주통합특별시 고흥군 도양읍 시산석금길 16
녹동신항,전남광주통합특별시 고흥군 도양읍 비봉로 266-16
쌍충사물양장,전남광주통합특별시 고흥군 도양읍 목넘가는길 29
쌍충사,전남광주통합특별시 고흥군 도양읍 목넘가는길 34
고흥국민체육센터,"전남광주통합특별시 고흥군 고흥읍 두원로 175, 고흥국민체육센터"
고흥문화원,전남광주통합특별시 고흥군 고흥읍 고흥로 1892-67
고흥군립남부도서관,"전남광주통합특별시 고흥군 도양읍 녹동신항8길 5-4, 고흥군립남부도서관"
우주과학관 야외화장실,"전남광주통합특별시 고흥군 봉래면 하반로 490, 우주과학관"
소록도병원 안내소 주차장(1층),"전남광주통합특별시 고흥군 도양읍 소록해안길 65, 국립 소록도병원"
소록도병원 중앙공원(1층),"전남광주통합특별시 고흥군 도양읍 소록해안길 65, 국립 소록도병원"
남양우도레인보우교,전남광주통합특별시 고흥군 남양면 고흥로 3625-122
녹동공영버스터미널,"전남광주통합특별시 고흥군 도양읍 천마로 57, 녹동버스 공용정류장"
상하수도사업소 1층,"전남광주통합특별시 고흥군 고흥읍 우주로 121, 상하수도사업소"
상하수도사업소 2층,"전남광주통합특별시 고흥군 고흥읍 우주로 121, 상하수도사업소"
상수도통합운영센터 1층,"전남광주통합특별시 고흥군 고흥읍 우주로 121, 상하수도사업소"
농업기술센터 시험연구동,전남광주통합특별시 고흥군 풍양면 풍남로 143
농기계임대사업소 북부지소,전남광주통합특별시 고흥군 과역면 과역로 24
농기계임대사업소 동부지소,전남광주통합특별시 고흥군 포두면 신세동로 16
풍남항 방파제2,"전남광주통합특별시 고흥군 풍양면 천마로 1462-14, 풍남어민복지회관"
원주항,전남광주통합특별시 고흥군 과역면 백일리 산 226-4
녹동테니스장,"전남광주통합특별시 고흥군 도양읍 우주항공로 229, 체육시설"
김태영축구장,"전남광주통합특별시 고흥군 도양읍 우주항공로 229, 체육시설"
두원금오게이트볼장,"전남광주통합특별시 고흥군 두원면 두원로 907-1, 게이트볼장"
두원중앙게이트볼장,"전남광주통합특별시 고흥군 두원면 두원로 466-1, 마을회관"
분청문화공원,"전남광주통합특별시 고흥군 두원면 분청문화박물관길 99, 고흥분청문화박물관"
운대주유소,"전남광주통합특별시 고흥군 두원면 고흥로 2394, 사무소"
두원용운게이트볼장,전남광주통합특별시 고흥군 두원면 고흥로 2355
포두북부게이트볼장,"전남광주통합특별시 고흥군 포두면 송산길 63-14, 게이트볼장"
포두동부게이트볼장,"전남광주통합특별시 고흥군 포두면 외산길 8-36, 게이트볼장"
봉동어린이공원,전남광주통합특별시 고흥군 고흥읍 봉동주공길 24-4
현충공원,전남광주통합특별시 고흥군 고흥읍 고흥로 1892-65
과역독대게이트볼장,전남광주통합특별시 고흥군 과역면 과역로 1435-4
도양노인게이트볼장,전남광주통합특별시 고흥군 도양읍 봉암리 3737
두원문무정,전남광주통합특별시 고흥군 두원면 두원로 459-9
생활체육공원(테니스장),전남광주통합특별시 고흥군 고흥읍 고흥로 1892-67
중촌선착장,전남광주통합특별시 고흥군 봉래면 우주로 3944
도양북방파제,전남광주통합특별시 고흥군 도양읍 목넘가는길 71-53
도양북촌매립지,"전남광주통합특별시 고흥군 도양읍 목넘가는길 67, 일반공장"
녹동건어물판매장,전남광주통합특별시 고흥군 도양읍 목넘가는길 35
금산선착장주차장,전남광주통합특별시 고흥군 도양읍 비봉로 194
장예항,전남광주통합특별시 고흥군 도양읍 도양해안로 415
상화도항,"전남광주통합특별시 고흥군 도양읍 상화도길 91, 상화도마을회관"
풍양면사무소부속건물(임시),전남광주통합특별시 고흥군 풍양면 고흥로 1066
용동선착장,전남광주통합특별시 고흥군 도덕면 용동리 666-3
학동버스정류장,전남광주통합특별시 고흥군 도덕면 고흥로 472
신평항 야외공중화장실,"전남광주통합특별시 고흥군 금산면 평산길 94, 신평해울림센터"
고흥꿈꾸는예술터,전남광주통합특별시 고흥군 고흥읍 흥양길 20
고흥아트센터,"전남광주통합특별시 고흥군 고흥읍 흥양길 10, KT&amp;G고흥지점"
덕흥보건진료소,"전남광주통합특별시 고흥군 동일면 덕흥음쪽길 51, 보건진료소"
나로도우체국,"전남광주통합특별시 고흥군 봉래면 축정2길 105, 우체국"
과역우체국,전남광주통합특별시 고흥군 과역면 고흥로 2959
고흥금산우체국,전남광주통합특별시 고흥군 금산면 거금중앙길 88-4
도화우체국,"전남광주통합특별시 고흥군 도화면 중심길 56, 도화우체국"
남양우체국,"전남광주통합특별시 고흥군 남양면 남양희망길 22, 남양우체국"
고흥동일우체국,"전남광주통합특별시 고흥군 동일면 봉영로 1, 동일우체국"
고흥영남우체국,"전남광주통합특별시 고흥군 영남면 팔영로 1071, 영남우체국"
점암우체국,"전남광주통합특별시 고흥군 점암면 모룡길 68, 우체국"
동강우체국,"전남광주통합특별시 고흥군 동강면 원유둔1길 29, 동강우체국"
대서우체국,"전남광주통합특별시 고흥군 대서면 석장2길 13, 우체국"
포두우체국,"전남광주통합특별시 고흥군 포두면 우주로 613-1, 포두우체국"
도덕우체국,"전남광주통합특별시 고흥군 도덕면 고흥로 453, 도덕우체국"
팔영대교수산물직판장,"전남광주통합특별시 고흥군 영남면 우천우두길 24-91, 휴게음식점"
발포항,전남광주통합특별시 고흥군 도화면 충무사길 101
여호보건진료소,"전남광주통합특별시 고흥군 점암면 여호해안길 40, 보건진료소"
과역보건지소,전남광주통합특별시 고흥군 과역면 송학큰길 52-1
고흥분청문화박물관,전남광주통합특별시 고흥군 두원면 분청문화박물관길 99
고흥군보건소1(본관),전남광주통합특별시 고흥군 고흥읍 등암3길 5
고흥갑재민속전시관,전남광주통합특별시 고흥군 두원면 두원운석길 9
고흥읍사무소,전남광주통합특별시 고흥군 고흥읍 터미널길 11
고흥농협주유소,전남광주통합특별시 고흥군 고흥읍 우주로 112
옥하공원,전남광주통합특별시 고흥군 고흥읍 옥상길 12-16
신호주차장,전남광주통합특별시 고흥군 고흥읍 신호산장길 8
고흥시장A,전남광주통합특별시 고흥군 고흥읍 시장길1
고흥시장B,전남광주통합특별시 고흥군 고흥읍 시장길1
고흥재래시장,전남광주통합특별시 고흥군 고흥읍 시장길1
동신주유소,전남광주통합특별시 고흥군 고흥읍 고흥로 1910
고흥종합문화회관,전남광주통합특별시 고흥군 고흥읍 고흥로 1892-67
박지성공설운동장,전남광주통합특별시 고흥군 고흥읍 고흥로 1892-67
팔영체육관,전남광주통합특별시 고흥군 고흥읍 고흥로 1892-67
군민회관,전남광주통합특별시 고흥군 고흥읍 고흥로 1852-27
고흥만힐링체험센터,전남광주통합특별시 고흥군 도덕면 고흥만로 1137
고흥군청주차장2F,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
고흥군청주차장1F,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
고흥군청주차장B1,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
고흥군청6F,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
고흥군청5F,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
고흥군청4F,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
고흥군청3F,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
고흥군청2F,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
고흥군청1F,전남광주통합특별시 고흥군 고흥읍 고흥군청로 1
흥양주유소,전남광주통합특별시 고흥군 도화면 도화로 287
흥양농협중앙주유소,전남광주통합특별시 고흥군 포두면 우주로 588-1
화계보건진료소,전남광주통합특별시 고흥군 점암면 화전1길 19
해피주유소,전남광주통합특별시 고흥군 점암면 우주항공로 2901
풍양보건지소,전남광주통합특별시 고흥군 풍양면 죽시장터길 1
풍양농협주유소,전남광주통합특별시 고흥군 풍양면 고흥로 1166
풍류보건진료소,전남광주통합특별시 고흥군 두원면 풍류로 155
화천쉼터,전남광주통합특별시 고흥군 대서면 동서로 1201
동부승강장,전남광주통합특별시 고흥군 고흥읍 학교길 57
국립소록도병원,"전남광주통합특별시 고흥군 도양읍 소록해안길 65, 국립 소록도병원"
고흥스마트팜혁신밸리 지원센터,전남광주통합특별시 고흥군 도덕면 고흥만로 428-151
신평항,전남광주통합특별시 고흥군 금산면 평산길 96-1
풍남항 방파제1,"전남광주통합특별시 고흥군 풍양면 천마로 1412-12, 사무소"
거금도농협주유소,전남광주통합특별시 고흥군 금산면 거금중앙길 117
거금야구장,전남광주통합특별시 고흥군 금산면 거금중앙길 39
고흥군수협금산주유소,"전남광주통합특별시 고흥군 금산면 거금일주로 1543, 주유소"
대서노인게이트볼장,"전남광주통합특별시 고흥군 대서면 동서로 455-6, 기타운동시설"
점암중앙게이트볼장,"전남광주통합특별시 고흥군 점암면 모룡길 45, 경로당"
원등공원,전남광주통합특별시 고흥군 과역면 고흥로 2948-11
금성제2주유소,"전남광주통합특별시 고흥군 과역면 우주항공로 3256, 주유소"
고흥우주주유소,"전남광주통합특별시 고흥군 남양면 우주항공로 4177, 주유소"
동강노인게이트볼장,전남광주통합특별시 고흥군 동강면 원유둔4길 11-27
고흥군립북부도서관,"전남광주통합특별시 고흥군 동강면 동강중촌길 35, 고흥군립북부도서관"
풍양흥무정,"전남광주통합특별시 고흥군 풍양면 고흥로 1126-37, 사찰"
풍양서부게이트볼장,"전남광주통합특별시 고흥군 풍양면 축두길 6-4, 게이트볼장"
풍양(구)유자공원,전남광주통합특별시 고흥군 풍양면 고흥로 1116
고흥만소공원화장실(여자),전남광주통합특별시 고흥군 도덕면 고흥만로 1156
고흥만소공원화장실(남자),전남광주통합특별시 고흥군 도덕면 고흥만로 1156
한국도로공사 고흥영업소,전남광주통합특별시 고흥군 동강면 고흥로 4823-17
고흥우체국,"전남광주통합특별시 고흥군 고흥읍 봉황길 5, 고흥우체국"
고흥우체국 두원출장소,"전남광주통합특별시 고흥군 두원면 두원로 484, 고흥우체국 두원출장소"
도양우체국,전남광주통합특별시 고흥군 도양읍 녹동남촌2길 26
도화초등학교,"전남광주통합특별시 고흥군 도화면 오치길 43-4, 도화초등학교"
발포노인게이트볼장,"전남광주통합특별시 고흥군 도화면 충무사길 109, 게이트볼장"
도화노인게이트볼장,"전남광주통합특별시 고흥군 도화면 천마로 2271, 도화복지회관"
고흥군노인전문요양원,"전남광주통합특별시 고흥군 고흥읍 고흥로 1923-5, 고흥종합노인요양원"
고흥군공립노인전문요양병원,전남광주통합특별시 고흥군 고흥읍 고흥로 1941
고흥군민회관테니스장,"전남광주통합특별시 고흥군 고흥읍 고흥로 1852-23, 테니스장"
고흥군립중앙도서관,"전남광주통합특별시 고흥군 고흥읍 고흥로 1793, 평생학습사업소"
고흥봉황정,"전남광주통합특별시 고흥군 고흥읍 봉남봉동길 14-3, 봉황정"
고흥평생교육관,"전남광주통합특별시 고흥군 고흥읍 고흥로 1647-13, 고흥평생교육관"
역사문화공원,전남광주통합특별시 고흥군 고흥읍 흥양길 40
연홍보건진료소,전남광주통합특별시 고흥군 금산면 연홍길 30
신호보건진료소,전남광주통합특별시 고흥군 도화면 문안길 217-3
신평보건진료소,전남광주통합특별시 고흥군 금산면 평산1길 6-33
신기보건진료소,전남광주통합특별시 고흥군 대서면 동서로 918
시산보건진료소,전남광주통합특별시 고흥군 도양읍 시산석금길 20
수협주유소,전남광주통합특별시 고흥군 도화면 중심길 48
송산보건진료소,전남광주통합특별시 고흥군 포두면 송산길 61
소록주유소,전남광주통합특별시 고흥군 도양읍 우주항공로 225
사양보건진료소,전남광주통합특별시 고흥군 봉래면 사양선창길 69
봉래보건지소,전남광주통합특별시 고흥군 봉래면 축정1길 16
백일보건진료소,전남광주통합특별시 고흥군 과역면 백일길 315-4
발포보건진료소,전남광주통합특별시 고흥군 도화면 충무사길 113
명품주유소,전남광주통합특별시 고흥군 도양읍 우주항공로 80
망주보건진료소,전남광주통합특별시 고흥군 남양면 망월로 89-8
마복산목재문화체험장,전남광주통합특별시 고흥군 포두면 우주로 1296
등암LPG충전소,전남광주통합특별시 고흥군 고흥읍 고흥로 1520
득량보건진료소,전남광주통합특별시 고흥군 도양읍 득량관선길 89-13
두원중앙보건지소,전남광주통합특별시 고흥군 두원면 두원로 480-1
점암보건지소,전남광주통합특별시 고흥군 점암면 점암학교길 28
옥강보건진료소,전남광주통합특별시 고흥군 포두면 내초안길 12
오취보건진료소,전남광주통합특별시 고흥군 포두면 오취길 267
오천보건진료소,전남광주통합특별시 고흥군 금산면 오천서당길 14-11
영남면보건지소,전남광주통합특별시 고흥군 영남면 해맞이로 10
농산물가공연구관,전남광주통합특별시 고흥군 풍양면 풍남로 143
농기계임대사업소,전남광주통합특별시 고흥군 풍양면 풍남로 143
녹동신항여객선터미널,전남광주통합특별시 고흥군 도양읍 비봉로 266-16
노일보건진료소,전남광주통합특별시 고흥군 과역면 내로당날길 3
남열보건진료소,전남광주통합특별시 고흥군 영남면 남열본동2길 14
남양보건지소,전남광주통합특별시 고흥군 남양면 남양로 26
남성보건진료소,전남광주통합특별시 고흥군 포두면 남성3길 9
금산보건지소,전남광주통합특별시 고흥군 금산면 거금중앙길 86-4
금사보건진료소,전남광주통합특별시 고흥군 영남면 사도진해안길 141
풍남보건진료소,전남광주통합특별시 고흥군 풍양면 천마로 1462-12
포두보건지소,전남광주통합특별시 고흥군 포두면 우주로 597
팔영주유소,전남광주통합특별시 고흥군 점암면 해창로 589
팔영산편백치유의숲주차장1,전남광주통합특별시 고흥군 영남면 천사로 529-191
팔영산편백치유의숲일반동,전남광주통합특별시 고흥군 영남면 천사로 529-191
팔영산자연휴양림주차장,전남광주통합특별시 고흥군 영남면 팔영로 1347-418
팔영농협점암주유소,전남광주통합특별시 고흥군 점암면 모룡길 87
팔영농협대서주유소,전남광주통합특별시 고흥군 대서면 봉두로 892
파랑새주유소,전남광주통합특별시 고흥군 점암면 우주항공로 2878
치유농업관,전남광주통합특별시 고흥군 풍양면 풍남로 143
고흥군보건소2(치매안심센터),전남광주통합특별시 고흥군 고흥읍 등암3길 5
고흥군농업기술센터,전남광주통합특별시 고흥군 풍양면 풍남로 143
죽암보건진료소,전남광주통합특별시 고흥군 동강면 죽암안길 84-3
성두보건진료소,전남광주통합특별시 고흥군 두원면 두원로 896
동일보건지소,전남광주통합특별시 고흥군 동일면 양화길 10
동강보건지소,전남광주통합특별시 고흥군 동강면 동강중촌길 22-3
도화보건지소,전남광주통합특별시 고흥군 도화면 도화로 502
도화면사무소,전남광주통합특별시 고흥군 도화면 오치길 37
도양보건지소,전남광주통합특별시 고흥군 도양읍 녹동남촌2길 14
도덕보건지소,전남광주통합특별시 고흥군 도덕면 고흥로 491
대전보건진료소,전남광주통합특별시 고흥군 두원면 두원로 1168
대서보건지소,전남광주통합특별시 고흥군 대서면 봉두로 579
강산지구공중화장실,전남광주통합특별시 고흥군 점암면 능가사로 672
두원면사무소,전남광주통합특별시 고흥군 두원면 두원로 480-1
호천주유소,전남광주통합특별시 고흥군 고흥읍 우주로 99
과역전통시장,전남광주통합특별시 고흥군 과역면 시장안길 13-10
과역면사무소,전남광주통합특별시 고흥군 과역면 송학큰길 52
과역터미널,전남광주통합특별시 고흥군 과역면 무궁화길 5
팔영농협과역주유소,전남광주통합특별시 고흥군 과역면 무궁화길 1
에덴주유소,전남광주통합특별시 고흥군 과역면 고흥로 3178
마치산공원,전남광주통합특별시 고흥군 고흥읍 두원로 38-22
고흥주유소,전남광주통합특별시 고흥군 고흥읍 터미널길 6
용전보건진료소 화장실,전남광주통합특별시 보성군 조성면 대전길 28
마천보건진료소 화장실,전남광주통합특별시 보성군 득량면 충의로 1249
비봉보건진료소 화장실,전남광주통합특별시 보성군 득량면 청암길 31-10
미력면사무소,전남광주통합특별시 보성군 미력면 송재로 599
겸백면민회관 화장실,전남광주통합특별시 보성군 겸백면 충의로 2461
겸백면사무소 화장실,전남광주통합특별시 보성군 겸백면 충의로 2476
가람뜰 공중화장실,전남광주통합특별시 보성군 겸백면 충의로 2517
조성면사무소 화장실 1층,전남광주통합특별시 보성군 조성면 조성로 119
조성면사무소 화장실 2층,전남광주통합특별시 보성군 조성면 조성로 119
동로현복지센터 화장실 1층,전남광주통합특별시 보성군 조성면 조성로 106-23
동로현복지센터 화장실 2층,전남광주통합특별시 보성군 조성면 조성로 106-23
오봉산 칼바위 주차장 화장실,전남광주통합특별시 보성군 득량면 해평리 산76-2
용호회관옆공중간이화장실,전남광주통합특별시 보성군 노동면 노동수촌길 39
웅치면사무소화장실,전남광주통합특별시 보성군 웅치면 일림로 1001
율어면 게이트볼장 화장실,전남광주통합특별시 보성군 율어면 율어로 542-8
율어면 종합복지관 화장실,전남광주통합특별시 보성군 율어면 율어로 537
율어자모화장실,전남광주통합특별시 보성군 율어면 율어리 자모길 112
장동리 계곡,전남광주통합특별시 보성군 율어면 장동리 산59
제암산휴양림화장실,전남광주통합특별시 보성군 웅치면 대산리 산113-1
주암호유적답사길 명품 공중화장실,전남광주통합특별시 보성군 문덕면 단양길 296-6
태백산맥문학관 야외화장실,전남광주통합특별시 보성군 벌교읍 홍암로 89-19
태백산맥문학관화장실,전남광주통합특별시 보성군 벌교읍 홍암로 89-19
보성군청 4층(동),"전남광주통합특별시 보성군 보성읍 송재로 165 (보성리, 보성군청)"
보성군청 4층(서),"전남광주통합특별시 보성군 보성읍 송재로 165 (보성리, 보성군청)"
보성군청 지하1층(서),"전남광주통합특별시 보성군 보성읍 송재로 165 (보성리, 보성군청)"
보성녹차(목포)휴게소화장실,"전남광주통합특별시 보성군 미력면 남해고속도로 63, 보성녹차(목포)휴게소"
비봉 바다낚시공원 화장실,전남광주통합특별시 보성군 득량면 선소당산길 36-13
비봉화석지 화장실,전남광주통합특별시 보성군 득량면 선소당산길 8-8
서재필기념공원,전남광주통합특별시 보성군 문덕면 모후로 22
서재필기념공원 휴게소,전남광주통합특별시 보성군 모후로 22
서재필기념관 공중화장실,전남광주통합특별시 보성군 문덕면 용암길 8
석호화장실,전남광주통합특별시 보성군 겸백면 충의로 2461
